Timestamp,RMS,Natural_Freq,Freq_Shift,Damage_Index,Status,Mode
2025-10-02 19:46:15.288,0.024374,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:15.856,0.023753,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:16.421,0.023010,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:17.600,0.023338,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:18.217,0.023875,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:18.785,0.023835,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:19.327,0.023233,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:20.516,0.023046,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:21.869,0.023586,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:22.598,0.023909,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:23.198,0.023593,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:23.808,0.022984,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:24.887,0.023409,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:25.485,0.023964,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:26.092,0.024029,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:26.683,0.023581,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:27.288,0.023305,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:27.864,0.023823,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:28.468,0.023832,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:29.054,0.023703,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:29.738,0.022889,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:30.442,0.023256,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:31.368,0.023738,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:32.043,0.023688,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:32.646,0.023120,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:33.230,0.022800,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:33.911,0.023406,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:34.655,0.023508,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:35.359,0.023321,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:35.909,0.022467,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:36.448,0.022844,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:37.041,0.023311,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:37.562,0.023251,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:38.112,0.022710,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:38.667,0.022282,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:39.221,0.022990,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:39.807,0.023049,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:40.464,0.023052,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:41.319,0.022139,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:41.999,0.022634,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:42.803,0.022993,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:43.382,0.023055,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:43.991,0.022643,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:44.596,0.022588,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:45.295,0.023226,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:46.006,0.023294,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:46.680,0.023092,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:47.371,0.022502,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:48.067,0.022930,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:48.840,0.023265,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:49.615,0.023174,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:50.321,0.022581,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:50.913,0.022545,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:51.569,0.023257,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:52.428,0.023399,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:53.046,0.023161,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:53.978,0.022587,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:54.565,0.023173,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:55.294,0.023586,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:55.899,0.023578,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:56.481,0.022914,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:57.059,0.022860,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:58.180,0.023390,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:46:59.285,0.023567,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:00.150,0.023163,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:01.370,0.022505,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:02.030,0.023042,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:02.683,0.023519,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:03.322,0.023401,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:04.241,0.022696,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:05.448,0.022596,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:06.221,0.023324,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:07.116,0.023437,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:08.256,0.023337,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:08.962,0.022662,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:09.665,0.023017,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:10.364,0.023318,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:11.053,0.023199,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:11.754,0.022445,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:12.453,0.022169,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:13.241,0.022146,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:13.938,0.021884,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:14.627,0.021182,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:15.346,0.020250,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:16.033,0.019865,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:16.736,0.019271,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:17.445,0.018868,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:18.172,0.017479,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:18.875,0.016850,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:19.594,0.016340,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:20.352,0.016003,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:21.049,0.015060,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:21.725,0.013962,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:22.377,0.013689,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:22.999,0.013255,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:23.598,0.013184,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:24.202,0.012062,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:24.797,0.011670,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:25.415,0.011395,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:26.018,0.011309,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:26.654,0.011152,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:27.256,0.010483,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:27.904,0.010780,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:28.512,0.010858,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:29.106,0.011041,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:29.726,0.010991,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:30.349,0.011091,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:30.952,0.012034,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:31.559,0.012335,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:32.182,0.013063,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:32.791,0.013595,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:33.401,0.014204,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:34.004,0.015398,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:34.613,0.015759,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:35.233,0.016609,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:35.847,0.016983,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:36.654,0.017995,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:37.297,0.018840,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:37.923,0.019179,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:38.699,0.019670,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:39.553,0.019871,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:40.164,0.021030,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:40.802,0.021364,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:41.427,0.021578,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:42.609,0.021858,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:43.317,0.022128,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:44.061,0.023075,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:44.694,0.022721,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:45.606,0.022753,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:46.503,0.022616,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:47.130,0.023068,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:47.758,0.023563,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:48.374,0.022900,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:49.243,0.023150,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:49.861,0.022830,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:50.470,0.023385,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:51.098,0.023227,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:51.726,0.022818,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:52.338,0.023148,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:52.957,0.022768,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:53.567,0.023482,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:54.202,0.022641,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:54.821,0.022399,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:55.524,0.022409,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:56.131,0.022395,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:56.752,0.022743,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:57.367,0.021697,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:57.989,0.021729,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:58.621,0.021401,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:59.236,0.021630,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:47:59.846,0.021322,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:00.470,0.020442,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:01.096,0.020684,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:01.717,0.020208,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:02.327,0.020386,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:02.937,0.019861,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:03.552,0.019380,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:04.177,0.019334,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:04.808,0.018852,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:05.443,0.019119,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:06.060,0.018450,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:06.684,0.018352,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:07.311,0.018187,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:07.944,0.017868,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:08.571,0.018258,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:09.191,0.017304,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:09.810,0.017634,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:10.433,0.017362,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:11.051,0.017103,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:11.679,0.017038,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:12.293,0.016169,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:12.904,0.016212,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:13.522,0.015967,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:14.260,0.015742,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:14.967,0.015454,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:15.875,0.015082,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:16.638,0.015205,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:17.393,0.015030,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:18.224,0.015033,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:18.938,0.015223,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:19.713,0.014951,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:20.830,0.015128,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:21.525,0.014996,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:22.216,0.015210,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:22.881,0.015053,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:23.749,0.014842,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:24.633,0.015047,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:25.329,0.014795,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:25.985,0.014922,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:26.641,0.014745,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:27.282,0.014843,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:27.977,0.014906,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:28.700,0.014959,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:29.397,0.015745,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:30.242,0.015825,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:30.859,0.016287,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:31.632,0.016635,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:32.549,0.016909,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:33.449,0.018029,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:34.222,0.017842,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:35.187,0.018328,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:36.195,0.018424,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:36.816,0.018682,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:37.658,0.019380,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:38.327,0.018859,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:38.945,0.019301,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:39.799,0.019065,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:40.391,0.019580,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:41.024,0.020166,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:41.609,0.020165,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:42.190,0.020684,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:42.761,0.020749,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:43.329,0.021884,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:43.919,0.021995,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:44.522,0.022243,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:45.120,0.022831,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:45.730,0.023290,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:46.334,0.024203,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:46.923,0.023684,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:47.508,0.023945,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:48.593,0.024104,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:49.694,0.024907,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:50.525,0.025438,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:51.292,0.025022,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:52.186,0.025312,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:52.917,0.025666,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:53.550,0.026695,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:54.165,0.026635,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:54.745,0.026759,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:55.369,0.027174,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:55.976,0.027812,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:56.596,0.028626,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:57.184,0.028516,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:58.287,0.028299,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:58.887,0.028450,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:48:59.477,0.029137,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:00.098,0.029192,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:00.857,0.028460,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:02.226,0.028392,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:03.669,0.028634,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:05.351,0.028964,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:06.562,0.028612,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:07.654,0.027970,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:09.014,0.028137,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:10.444,0.028439,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:11.082,0.028288,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:11.679,0.027402,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:12.293,0.026534,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:12.885,0.026298,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:13.486,0.026111,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:14.085,0.025473,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:14.685,0.024164,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:15.306,0.023597,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:16.166,0.022539,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:16.813,0.021988,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:17.530,0.020755,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:18.282,0.019666,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:19.215,0.018945,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:20.306,0.018428,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:21.873,0.017916,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:22.840,0.016719,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:23.567,0.016464,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:24.198,0.016045,12.000,6.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:24.829,0.015949,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:25.489,0.014964,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:26.170,0.014349,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:26.978,0.014325,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:28.322,0.014006,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:29.366,0.013956,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:30.670,0.012994,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:31.454,0.013472,2.000,3.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:32.154,0.013365,10.000,4.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:33.585,0.013653,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:34.349,0.013623,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:35.023,0.013619,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:35.749,0.014414,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:36.892,0.014476,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:37.677,0.015121,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:39.059,0.015669,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:40.708,0.016064,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:41.767,0.016753,11.000,5.500,100.00,DAMAGED,ANALYSIS
2025-10-02 19:49:43.887,0.016966,11.000,5.500,100.00,DAMAGED,ANALYSIS
